timestamp,device_id,data_category,min_value,avg_value,max_value
1775013900,565,14211,1,1,1
1775013960,565,14223,69.11,69.11,69.11
1775013960,565,14221,18.07,18.07,18.07
1775013960,565,14215,0,0,0
1775013960,565,14211,1,1,1
1775014020,565,14223,69.11,69.11,69.11
1775014020,565,14221,18.07,18.07,18.07
1775014020,565,14215,0,0,0
1775014020,565,14211,1,1,1
1775014080,565,14223,69.11,69.11,69.11
1775014080,565,14221,18.07,18.07,18.07
1775014080,565,14215,0,0,0
1775014080,565,14211,1,1,1
1775014140,565,14223,63.06,67.2075,69.11
1775014140,565,14221,18.07,18.925,19.21
1775014140,565,14215,0,0,0
1775014140,565,14211,1,1,1
1775014200,565,14223,62.91,66.57,68.47
1775014200,565,14221,17.22,18.7433,19.67
1775014200,565,14215,0,0,0
1775014200,565,14211,1,1,1
1775014260,565,14223,62.75,62.75,62.75
1775014260,565,14221,19.48,19.48,19.48
1775014260,565,14215,0,0,0
1775014260,565,14211,1,1,1
1775014320,565,14223,62.3,65.73,69.16
1775014320,565,14221,16.05,17.655,20.27
1775014320,565,14215,0,0,0
1775014320,565,14211,1,1,1
1775014380,565,14223,69.16,70.21,70.56
1775014380,565,14221,13.76,14.3325,16.05
1775014380,565,14215,0,0,0
1775014380,565,14211,1,1,1
1775014440,565,14223,70.56,70.56,70.56
1775014440,565,14221,13.76,13.76,13.76
1775014440,565,14215,0,0,0
1775014440,565,14211,1,1,1
1775014500,565,14223,70.78,70.995,71.38
1775014500,565,14221,12.16,13.8775,14.84
1775014500,565,14215,0,0,0
1775014500,565,14211,1,1,1
1775014560,565,14223,70.91,71.395,71.88
1775014560,565,14221,9.86,12.35,14.84
1775014560,565,14215,0,0,0
1775014560,565,14211,1,1,1
1775014620,565,14223,62.51,69.7925,72.89
1775014620,565,14221,9.86,13.28,17.08
1775014620,565,14215,0,0,0
1775014620,565,14211,1,1,1
1775014680,565,14223,62.51,68.045,69.89
1775014680,565,14221,12.96,14.185,17.86
1775014680,565,14215,0,0,0
1775014680,565,14211,1,1,1
1775014740,565,14223,69.89,69.89,69.89
1775014740,565,14221,12.96,12.96,12.96
1775014740,565,14215,0,0,0
1775014740,565,14211,1,1,1
1775014800,565,14223,69.89,69.89,69.89
1775014800,565,14221,12.96,12.96,12.96
1775014800,565,14215,0,0,0
1775014800,565,14211,1,1,1
1775014860,565,14223,68.9,69.296,69.89
1775014860,565,14221,12.96,13.71,14.21
1775014860,565,14215,0,0,0
1775014860,565,14211,1,1,1
1775014920,565,14223,0,0,0
1775014920,565,14221,0,0,0
1775014920,565,14215,0,0,0
1775014920,565,14211,1,1,1
1775014980,565,14223,62.89,63.0933,63.24
1775014980,565,14221,13.8,14.11,14.33
1775014980,565,14215,0,0,0
1775014980,565,14211,1,1,1
1775015040,565,14223,68.78,68.78,68.78
1775015040,565,14221,15.77,15.77,15.77
1775015040,565,14215,0,0,0
1775015040,565,14211,1,1,1
1775015100,565,14223,63.25,63.36,63.69
1775015100,565,14221,13.87,15.3875,17.06
1775015100,565,14215,0,0,0
1775015100,565,14211,1,1,1
1775015160,565,14223,64.43,64.855,65.25
1775015160,565,14221,15.42,16.565,17.26
1775015160,565,14215,0,0,0
1775015160,565,14211,1,1,1
1775015220,565,14223,65.25,67.795,70.34
1775015220,565,14221,18.75,20.195,20.96
1775015220,565,14215,0,0,0
1775015220,565,14211,1,1,1
1775015280,565,14223,70.34,71.1933,71.62
1775015280,565,14221,16.68,17.1767,17.51
1775015280,565,14215,0,0,0
1775015280,565,14211,1,1,1
1775015340,565,14223,71.62,71.62,71.62
1775015340,565,14221,17.34,17.34,17.34
1775015340,565,14215,0,0,0
1775015340,565,14211,1,1,1
1775015400,565,14223,74.21,74.36,74.81
1775015400,565,14221,20.44,20.6425,20.71
1775015400,565,14215,0,0,0
1775015400,565,14211,1,1,1
1775015460,565,14223,74.21,74.21,74.21
1775015460,565,14221,20.71,20.71,20.71
1775015460,565,14215,0,0,0
1775015460,565,14211,1,1,1
1775015520,565,14223,65.5,68.0675,75.77
1775015520,565,14221,12.37,13.715,15.56
1775015520,565,14215,0,0,0
1775015520,565,14211,1,1,1
1775015580,565,14223,65.5,69.835,74.08
1775015580,565,14221,12.34,13.07,13.34
1775015580,565,14215,0,0,0
1775015580,565,14211,1,1,1
1775015640,565,14223,74.08,74.08,74.08
1775015640,565,14221,13.3,13.3,13.3
1775015640,565,14215,0,0,0
1775015640,565,14211,1,1,1
1775015700,565,14223,75.94,75.94,75.94
1775015700,565,14221,12.26,12.3333,12.7
1775015700,565,14215,0,0,0
1775015700,565,14211,1,1,1
1775015760,565,14223,75.94,75.94,75.94
1775015760,565,14221,12.26,12.26,12.26
1775015760,565,14215,0,0,0
1775015760,565,14211,1,1,1
1775015820,565,14223,65.68,69.1,75.94
1775015820,565,14221,12.21,12.6933,13.16
1775015820,565,14215,0,0,0
1775015820,565,14211,1,1,1
1775015880,565,14223,66.06,66.06,66.06
1775015880,565,14221,14.24,14.24,14.24
1775015880,565,14215,0,0,0
1775015880,565,14211,1,1,1
1775015940,565,14223,66.98,67.8067,68.22
1775015940,565,14221,12.92,13.1467,13.48
1775015940,565,14215,0,0,0
1775015940,565,14211,1,1,1
1775016000,565,14223,69.72,69.8875,70.39
1775016000,565,14221,11.98,12.5725,12.93
1775016000,565,14215,0,0,0
1775016000,565,14211,1,1,1
1775016060,565,14223,70.98,73.698,75.51
1775016060,565,14221,11.75,12.024,13.12
1775016060,565,14215,0,0,0
1775016060,565,14211,1,1,1
1775016120,565,14223,75.51,75.51,75.51
1775016120,565,14221,11.75,11.75,11.75
1775016120,565,14215,0,0,0
1775016120,565,14211,1,1,1
1775016180,565,14223,74.9,74.9,74.9
1775016180,565,14221,14.38,14.38,14.38
1775016180,565,14215,0,0,0
1775016180,565,14211,1,1,1
1775016240,565,14223,70.98,71.715,73.92
1775016240,565,14221,12.75,13.3475,14.09
1775016240,565,14215,0,0,0
1775016240,565,14211,1,1,1
1775016300,565,14223,72.27,72.795,72.97
1775016300,565,14221,12.66,14.2125,15.78
1775016300,565,14215,0,0,0
1775016300,565,14211,1,1,1
1775016360,565,14223,72.97,74.145,74.82
1775016360,565,14221,11.98,12.8275,13.52
1775016360,565,14215,0,0,0
1775016360,565,14211,1,1,1
1775016420,565,14223,72.97,73.4275,74.18
1775016420,565,14221,11.83,13.5375,16.52
1775016420,565,14215,0,0,0
1775016420,565,14211,1,1,1
1775016480,565,14223,72.97,74.3675,75.7
1775016480,565,14221,11.68,12.09,12.63
1775016480,565,14215,0,0,0
1775016480,565,14211,1,1,1
1775016540,565,14223,76.04,76.16,76.2
1775016540,565,14221,12.47,15.22,17.3
1775016540,565,14215,0,0,0
1775016540,565,14211,1,1,1
1775016600,565,14223,75.65,75.65,75.65
1775016600,565,14221,14.32,14.32,14.32
1775016600,565,14215,0,0,0
1775016600,565,14211,1,1,1
1775016660,565,14223,75.65,75.65,75.65
1775016660,565,14221,14.32,14.32,14.32
1775016660,565,14215,0,0,0
1775016660,565,14211,1,1,1
1775016720,565,14223,75.76,76.444,76.65
1775016720,565,14221,18.72,19.184,21.04
1775016720,565,14215,0,0,0
1775016720,565,14211,1,1,1
1775016780,565,14223,75.77,76.12,76.51
1775016780,565,14221,14.97,15.8975,17.27
1775016780,565,14215,0,0,0
1775016780,565,14211,1,1,1
1775016840,565,14223,75.76,75.9067,76.2
1775016840,565,14221,13.99,15.5567,16.41
1775016840,565,14215,0,0,0
1775016840,565,14211,1,1,1
1775016900,565,14223,74.83,74.83,74.83
1775016900,565,14221,15.23,15.23,15.23
1775016900,565,14215,0,0,0
1775016900,565,14211,1,1,1
1775016960,565,14223,75.83,75.83,75.83
1775016960,565,14221,16.99,16.99,16.99
1775016960,565,14215,0,0,0
1775016960,565,14211,1,1,1
1775017020,565,14223,73.3,73.56,73.82
1775017020,565,14221,14.16,15.26,16.26
1775017020,565,14215,0,0,0
1775017020,565,14211,1,1,1
1775017080,565,14223,73.3,73.3,73.3
1775017080,565,14221,16.26,16.26,16.26
1775017080,565,14215,0,0,0
1775017080,565,14211,1,1,1
1775017140,565,14223,73.3,74.1025,75.43
1775017140,565,14221,13.99,15.5675,16.26
1775017140,565,14215,0,0,0
1775017140,565,14211,1,1,1
1775017200,565,14223,72.24,72.685,73.5
1775017200,565,14221,16.08,18.995,20.9
1775017200,565,14215,0,0,0
1775017200,565,14211,1,1,1
1775017260,565,14223,72.5,72.585,72.67
1775017260,565,14221,20.9,20.97,21.04
1775017260,565,14215,0,0,0
1775017260,565,14211,1,1,1
1775017320,565,14223,72.67,72.67,72.67
1775017320,565,14221,21.04,21.04,21.04
1775017320,565,14215,0,0,0
1775017320,565,14211,1,1,1
1775017380,565,14223,72.14,72.5375,72.67
1775017380,565,14221,15.21,19.5825,21.04
1775017380,565,14215,0,0,0
1775017380,565,14211,1,1,1
1775017440,565,14223,72.14,72.14,72.14
1775017440,565,14221,15.21,15.21,15.21
1775017440,565,14215,0,0,0
1775017440,565,14211,1,1,1
1775017500,565,14223,72.14,72.14,72.14
1775017500,565,14221,15.21,15.21,15.21
1775017500,565,14215,0,0,0
1775017500,565,14211,1,1,1
1775017560,565,14223,71.76,72.045,72.14
1775017560,565,14221,15.21,15.36,15.81
1775017560,565,14215,0,0,0
1775017560,565,14211,1,1,1
1775017620,565,14223,71.75,71.7533,71.76
1775017620,565,14221,12.63,13.8733,15.81
1775017620,565,14215,0,0,0
1775017620,565,14211,1,1,1
1775017680,565,14223,71.75,71.75,71.75
1775017680,565,14221,12.63,12.63,12.63
1775017680,565,14215,0,0,0
1775017680,565,14211,1,1,1
1775017740,565,14223,71.75,71.75,71.75
1775017740,565,14221,12.63,12.63,12.63
1775017740,565,14215,0,0,0
1775017740,565,14211,1,1,1
1775017800,565,14223,71.75,71.75,71.75
1775017800,565,14221,12.63,12.63,12.63
1775017800,565,14215,0,0,0
1775017800,565,14211,1,1,1
1775017860,565,14223,71.75,71.75,71.75
1775017860,565,14221,12.63,12.63,12.63
1775017860,565,14215,0,0,0
1775017860,565,14211,1,1,1
1775017920,565,14223,0,0,0
1775017920,565,14221,0,0,0
1775017920,565,14215,0,0,0
1775017920,565,14211,1,1,1
1775017980,565,14223,71.75,71.75,71.75
1775017980,565,14221,12.63,12.63,12.63
1775017980,565,14215,0,0,0
1775017980,565,14211,1,1,1
1775018040,565,14223,71.41,71.665,71.75
1775018040,565,14221,12.63,13.76,15.56
1775018040,565,14215,0,0,0
1775018040,565,14211,1,1,1
1775018100,565,14223,0,0,0
1775018100,565,14221,0,0,0
1775018100,565,14215,0,0,0
1775018100,565,14211,1,1,1
1775018160,565,14223,72.12,72.12,72.12
1775018160,565,14221,14.73,14.73,14.73
1775018160,565,14215,0,0,0
1775018160,565,14211,1,1,1
1775018220,565,14223,72.12,72.585,73.98
1775018220,565,14221,13.35,14.385,14.73
1775018220,565,14215,0,0,0
1775018220,565,14211,1,1,1
1775018280,565,14223,72.54,73.62,73.98
1775018280,565,14221,13.35,13.925,15.65
1775018280,565,14215,0,0,0
1775018280,565,14211,1,1,1
1775018340,565,14223,72.54,72.54,72.54
1775018340,565,14221,15.65,15.65,15.65
1775018340,565,14215,0,0,0
1775018340,565,14211,1,1,1
1775018400,565,14223,72.54,72.54,72.54
1775018400,565,14221,15.65,15.65,15.65
1775018400,565,14215,0,0,0
1775018400,565,14211,1,1,1
1775018460,565,14223,72.17,72.19,72.21
1775018460,565,14221,12.18,12.6475,13.58
1775018460,565,14215,0,0,0
1775018460,565,14211,1,1,1
1775018520,565,14223,72.17,72.17,72.17
1775018520,565,14221,12.18,12.18,12.18
1775018520,565,14215,0,0,0
1775018520,565,14211,1,1,1
1775018580,565,14223,71,71.885,72.64
1775018580,565,14221,12.18,15.0975,17.8
1775018580,565,14215,0,0,0
1775018580,565,14211,1,1,1
1775018640,565,14223,72.64,72.64,72.64
1775018640,565,14221,17.8,17.8,17.8
1775018640,565,14215,0,0,0
1775018640,565,14211,1,1,1
1775018700,565,14223,70.31,71.2375,72.64
1775018700,565,14221,17.69,17.8725,18.2
1775018700,565,14215,0,0,0
1775018700,565,14211,1,1,1
1775018760,565,14223,70.93,70.93,70.93
1775018760,565,14221,19.06,19.06,19.06
1775018760,565,14215,0,0,0
1775018760,565,14211,1,1,1
1775018820,565,14223,69.77,70.35,70.93
1775018820,565,14221,16.1,18.5275,19.89
1775018820,565,14215,0,0,0
1775018820,565,14211,1,1,1
1775018880,565,14223,70.72,70.72,70.72
1775018880,565,14221,16.04,16.04,16.04
1775018880,565,14215,0,0,0
1775018880,565,14211,1,1,1
1775018940,565,14223,68.68,68.68,68.68
1775018940,565,14221,13.68,13.68,13.68
1775018940,565,14215,0,0,0
1775018940,565,14211,1,1,1
1775019000,565,14223,73.18,73.18,73.18
1775019000,565,14221,20.51,20.51,20.51
1775019000,565,14215,0,0,0
1775019000,565,14211,1,1,1
1775019060,565,14223,73.18,73.18,73.18
1775019060,565,14221,20.51,20.51,20.51
1775019060,565,14215,0,0,0
1775019060,565,14211,1,1,1
1775019120,565,14223,73.18,73.18,73.18
1775019120,565,14221,20.51,20.51,20.51
1775019120,565,14215,0,0,0
1775019120,565,14211,1,1,1
1775019180,565,14223,73.18,74.2425,74.7
1775019180,565,14221,16.9,18.725,20.59
1775019180,565,14215,0,0,0
1775019180,565,14211,1,1,1
1775019240,565,14223,73.55,73.99,74.7
1775019240,565,14221,16.9,18.59,19.68
1775019240,565,14215,0,0,0
1775019240,565,14211,1,1,1
1775019300,565,14223,66.46,67.1175,68.09
1775019300,565,14221,14.85,16.6075,17.99
1775019300,565,14215,0,0,0
1775019300,565,14211,1,1,1
1775019360,565,14223,64.71,65.3175,66.08
1775019360,565,14221,11.79,15.6725,17.48
1775019360,565,14215,0,0,0
1775019360,565,14211,1,1,1
1775019420,565,14223,64.71,68.8725,70.26
1775019420,565,14221,15.37,15.37,15.37
1775019420,565,14215,0,0,0
1775019420,565,14211,1,1,1
1775019480,565,14223,64.36,67.6325,70.73
1775019480,565,14221,17.32,17.6375,17.91
1775019480,565,14215,0,0,0
1775019480,565,14211,1,1,1
1775019540,565,14223,64.36,68.8125,70.73
1775019540,565,14221,15.82,16.28,17.66
1775019540,565,14215,0,0,0
1775019540,565,14211,1,1,1
1775019600,565,14223,64.36,67.2525,70.21
1775019600,565,14221,15.82,16.89,18.02
1775019600,565,14215,0,0,0
1775019600,565,14211,1,1,1
1775019660,565,14223,63.71,63.8525,63.9
1775019660,565,14221,14.71,16.1925,18.36
1775019660,565,14215,0,0,0
1775019660,565,14211,1,1,1
1775019720,565,14223,63.6,63.655,63.71
1775019720,565,14221,12.51,13.285,14.55
1775019720,565,14215,0,0,0
1775019720,565,14211,1,1,1
1775019780,565,14223,63.6,63.655,63.71
1775019780,565,14221,12.47,13.6475,15.23
1775019780,565,14215,0,0,0
1775019780,565,14211,1,1,1
1775019840,565,14223,63.71,63.7567,63.78
1775019840,565,14221,14.21,15.38,16.4
1775019840,565,14215,0,0,0
1775019840,565,14211,1,1,1
1775019900,565,14223,63.78,63.78,63.78
1775019900,565,14221,18.31,18.31,18.31
1775019900,565,14215,0,0,0
1775019900,565,14211,1,1,1
1775019960,565,14223,62.89,65.115,70.98
1775019960,565,14221,15.65,16.695,18.1
1775019960,565,14215,0,0,0
1775019960,565,14211,1,1,1
1775020020,565,14223,62.79,69.6183,71
1775020020,565,14221,15.05,16.8433,17.29
1775020020,565,14215,0,0,0
1775020020,565,14211,1,1,1
1775020080,565,14223,62.78,62.7875,62.79
1775020080,565,14221,13.35,14.2825,14.73
1775020080,565,14215,0,0,0
1775020080,565,14211,1,1,1
1775020140,565,14223,62.78,62.815,62.85
1775020140,565,14221,12.51,14.1225,15.87
1775020140,565,14215,0,0,0
1775020140,565,14211,1,1,1
1775020200,565,14223,62.59,63.015,63.87
1775020200,565,14221,12.19,13.4725,14.98
1775020200,565,14215,0,0,0
1775020200,565,14211,1,1,1
1775020260,565,14223,65.73,67.88,68.8
1775020260,565,14221,10.9,11.99,12.48
1775020260,565,14215,0,0,0
1775020260,565,14211,1,1,1
1775020320,565,14223,68.8,69.6167,70.31
1775020320,565,14221,11.31,11.5633,11.71
1775020320,565,14215,0,0,0
1775020320,565,14211,1,1,1
1775020380,565,14223,70.66,70.66,70.66
1775020380,565,14221,12.59,12.59,12.59
1775020380,565,14215,0,0,0
1775020380,565,14211,1,1,1
1775020440,565,14223,71.73,72.155,72.55
1775020440,565,14221,11.74,12.2625,12.97
1775020440,565,14215,0,0,0
1775020440,565,14211,1,1,1
1775020500,565,14223,72.51,72.6725,72.79
1775020500,565,14221,11.43,11.675,11.87
1775020500,565,14215,0,0,0
1775020500,565,14211,1,1,1
1775020560,565,14223,72.5,72.54,72.66
1775020560,565,14221,10.73,11.75,12.97
1775020560,565,14215,0,0,0
1775020560,565,14211,1,1,1
1775020620,565,14223,72.82,73.11,73.33
1775020620,565,14221,11.72,11.91,12.31
1775020620,565,14215,0,0,0
1775020620,565,14211,1,1,1
1775020680,565,14223,73.36,73.3625,73.37
1775020680,565,14221,10.59,11.0625,12.05
1775020680,565,14215,0,0,0
1775020680,565,14211,1,1,1
1775020740,565,14223,72.81,73.1425,73.36
1775020740,565,14221,10.7,11.6375,12.32
1775020740,565,14215,0,0,0
1775020740,565,14211,1,1,1
1775020800,565,14223,72.67,73.5125,76.04
1775020800,565,14221,11.17,12.455,15.01
1775020800,565,14215,0,0,0
1775020800,565,14211,1,1,1
1775020860,565,14223,76.04,76.04,76.04
1775020860,565,14221,15.01,15.01,15.01
1775020860,565,14215,0,0,0
1775020860,565,14211,1,1,1
1775020920,565,14223,72.49,74.3367,75.39
1775020920,565,14221,14.54,15.6467,17.7
1775020920,565,14215,0,0,0
1775020920,565,14211,1,1,1
1775020980,565,14223,75.13,75.13,75.13
1775020980,565,14221,17.7,17.7,17.7
1775020980,565,14215,0,0,0
1775020980,565,14211,1,1,1
1775021040,565,14223,74.78,74.78,74.78
1775021040,565,14221,13.71,13.71,13.71
1775021040,565,14215,0,0,0
1775021040,565,14211,1,1,1
1775021100,565,14223,74.67,74.67,74.67
1775021100,565,14221,18.16,18.16,18.16
1775021100,565,14215,0,0,0
1775021100,565,14211,1,1,1
1775021160,565,14223,75.34,76.0967,76.88
1775021160,565,14221,12.76,15.8967,19.04
1775021160,565,14215,0,0,0
1775021160,565,14211,1,1,1
1775021220,565,14223,72.43,74.87,76.44
1775021220,565,14221,11.3,11.59,11.86
1775021220,565,14215,0,0,0
1775021220,565,14211,1,1,1
1775021280,565,14223,72.43,72.48,72.63
1775021280,565,14221,11.11,11.7075,13.03
1775021280,565,14215,0,0,0
1775021280,565,14211,1,1,1
1775021340,565,14223,72.84,72.94,73.04
1775021340,565,14221,11.5,11.895,12.34
1775021340,565,14215,0,0,0
1775021340,565,14211,1,1,1
1775021400,565,14223,72.99,73.0825,73.18
1775021400,565,14221,10.76,11.37,11.89
1775021400,565,14215,0,0,0
1775021400,565,14211,1,1,1
1775021460,565,14223,71.88,72.235,72.55
1775021460,565,14221,11.19,12.5075,14.55
1775021460,565,14215,0,0,0
1775021460,565,14211,1,1,1
1775021520,565,14223,71.78,73.4675,74.03
1775021520,565,14221,10.43,10.6925,11.48
1775021520,565,14215,0,0,0
1775021520,565,14211,1,1,1
1775021580,565,14223,71.52,72.52,74.41
1775021580,565,14221,11.41,12.8267,13.69
1775021580,565,14215,0,0,0
1775021580,565,14211,1,1,1
1775021640,565,14223,71.52,71.52,71.52
1775021640,565,14221,11.49,11.49,11.49
1775021640,565,14215,0,0,0
1775021640,565,14211,1,1,1
1775021700,565,14223,75,75.4475,75.68
1775021700,565,14221,11.06,11.32,11.59
1775021700,565,14215,0,0,0
1775021700,565,14211,1,1,1
1775021760,565,14223,71.31,73.9125,74.96
1775021760,565,14221,11.75,12.6775,14.07
1775021760,565,14215,0,0,0
1775021760,565,14211,1,1,1
1775021820,565,14223,71.16,71.2725,71.31
1775021820,565,14221,10.77,11.5975,12.34
1775021820,565,14215,0,0,0
1775021820,565,14211,1,1,1
1775021880,565,14223,70.13,70.505,71.01
1775021880,565,14221,11.57,12.1275,12.69
1775021880,565,14215,0,0,0
1775021880,565,14211,1,1,1
1775021940,565,14223,69.83,69.83,69.83
1775021940,565,14221,12.66,14.385,17.2
1775021940,565,14215,0,0,0
1775021940,565,14211,1,1,1
1775022000,565,14223,70.12,70.8167,72.08
1775022000,565,14221,11.56,11.7933,12.26
1775022000,565,14215,0,0,0
1775022000,565,14211,1,1,1
1775022060,565,14223,72.08,72.2325,72.69
1775022060,565,14221,11.56,12.4675,15.19
1775022060,565,14215,0,0,0
1775022060,565,14211,1,1,1
1775022120,565,14223,70.43,70.43,70.43
1775022120,565,14221,15.01,17.38,18.64
1775022120,565,14215,0,0,0
1775022120,565,14211,1,1,1
1775022180,565,14223,73.44,73.5575,73.91
1775022180,565,14221,13.4,13.8175,15.07
1775022180,565,14215,0,0,0
1775022180,565,14211,1,1,1
1775022240,565,14223,70.43,71.8625,72.34
1775022240,565,14221,16.47,16.8825,17.02
1775022240,565,14215,0,0,0
1775022240,565,14211,1,1,1
1775022300,565,14223,69.96,70.53,71.8
1775022300,565,14221,13.92,14.85,15.85
1775022300,565,14215,0,0,0
1775022300,565,14211,1,1,1
1775022360,565,14223,69.96,70.94,73.88
1775022360,565,14221,14.83,16.3025,18.31
1775022360,565,14215,0,0,0
1775022360,565,14211,1,1,1
1775022420,565,14223,69.41,69.75,69.96
1775022420,565,14221,11.45,14.15,17.56
1775022420,565,14215,0,0,0
1775022420,565,14211,1,1,1
1775022480,565,14223,68.72,68.885,68.96
1775022480,565,14221,16.25,17.7925,18.69
1775022480,565,14215,0,0,0
1775022480,565,14211,1,1,1
1775022540,565,14223,68.48,71.0525,71.91
1775022540,565,14221,18.92,19.0025,19.25
1775022540,565,14215,0,0,0
1775022540,565,14211,1,1,1
1775022600,565,14223,68.48,69.8075,73.79
1775022600,565,14221,19.54,19.84,20.41
1775022600,565,14215,0,0,0
1775022600,565,14211,1,1,1
1775022660,565,14223,73.79,73.79,73.79
1775022660,565,14221,19.54,19.54,19.54
1775022660,565,14215,0,0,0
1775022660,565,14211,1,1,1
1775022720,565,14223,73.79,73.79,73.79
1775022720,565,14221,19.54,19.54,19.54
1775022720,565,14215,0,0,0
1775022720,565,14211,1,1,1
1775022780,565,14223,67.96,69.4375,73.35
1775022780,565,14221,16.22,17.195,18.74
1775022780,565,14215,0,0,0
1775022780,565,14211,1,1,1
1775022840,565,14223,66.91,67.2233,67.38
1775022840,565,14221,16.4,18.26,19.63
1775022840,565,14215,0,0,0
1775022840,565,14211,1,1,1
1775022900,565,14223,78.18,78.2175,78.23
1775022900,565,14221,18.79,19.09,19.19
1775022900,565,14215,0,0,0
1775022900,565,14211,1,1,1
1775022960,565,14223,66.59,69.34,77.44
1775022960,565,14221,14.93,16.15,17.48
1775022960,565,14215,0,0,0
1775022960,565,14211,1,1,1
1775023020,565,14223,66.74,66.74,66.74
1775023020,565,14221,14.86,16.805,18.13
1775023020,565,14215,0,0,0
1775023020,565,14211,1,1,1
1775023080,565,14223,66.6,66.75,66.81
1775023080,565,14221,14.38,15.775,17.61
1775023080,565,14215,0,0,0
1775023080,565,14211,1,1,1
1775023140,565,14223,65.54,65.88,66.38
1775023140,565,14221,14.7,17.1075,18.65
1775023140,565,14215,0,0,0
1775023140,565,14211,1,1,1
1775023200,565,14223,65.03,65.2225,65.54
1775023200,565,14221,15.48,17.105,19.69
1775023200,565,14215,0,0,0
1775023200,565,14211,1,1,1
1775023260,565,14223,72.75,73.1175,73.24
1775023260,565,14221,15.94,16.465,16.64
1775023260,565,14215,0,0,0
1775023260,565,14211,1,1,1
1775023320,565,14223,72.74,72.7475,72.75
1775023320,565,14221,15.42,15.81,15.94
1775023320,565,14215,0,0,0
1775023320,565,14211,1,1,1
1775023380,565,14223,71.74,72.0233,72.59
1775023380,565,14221,18.64,18.72,18.76
1775023380,565,14215,0,0,0
1775023380,565,14211,1,1,1
1775023440,565,14223,65.03,66.7075,71.74
1775023440,565,14221,17.87,18.9225,19.53
1775023440,565,14215,0,0,0
1775023440,565,14211,1,1,1
1775023500,565,14223,63.27,65.445,70.51
1775023500,565,14221,16.8,19.14,20.75
1775023500,565,14215,0,0,0
1775023500,565,14211,1,1,1
1775023560,565,14223,70.51,70.51,70.51
1775023560,565,14221,18.68,18.68,18.68
1775023560,565,14215,0,0,0
1775023560,565,14211,1,1,1
1775023620,565,14223,62.9,68.75,70.7
1775023620,565,14221,19.21,21.07,21.69
1775023620,565,14215,0,0,0
1775023620,565,14211,1,1,1
1775023680,565,14223,70.33,70.6075,70.7
1775023680,565,14221,13.62,19.6725,21.69
1775023680,565,14215,0,0,0
1775023680,565,14211,1,1,1
1775023740,565,14223,69.21,69.9325,70.33
1775023740,565,14221,13.62,13.62,13.62
1775023740,565,14215,0,0,0
1775023740,565,14211,1,1,1
1775023800,565,14223,70.07,70.07,70.07
1775023800,565,14221,14.83,14.83,14.83
1775023800,565,14215,0,0,0
1775023800,565,14211,1,1,1
1775023860,565,14223,62.9,68.3975,70.55
1775023860,565,14221,13.86,16.935,19.44
1775023860,565,14215,0,0,0
1775023860,565,14211,1,1,1
1775023920,565,14223,62.59,62.71,62.9
1775023920,565,14221,17.59,19.0925,19.98
1775023920,565,14215,0,0,0
1775023920,565,14211,1,1,1
1775023980,565,14223,62.65,67.675,69.35
1775023980,565,14221,17.8,17.8,17.8
1775023980,565,14215,0,0,0
1775023980,565,14211,1,1,1
1775024040,565,14223,62.89,68.21,70.75
1775024040,565,14221,15.69,17.095,18.23
1775024040,565,14215,0,0,0
1775024040,565,14211,1,1,1
1775024100,565,14223,62.99,68.03,73.06
1775024100,565,14221,15,16.1425,17.05
1775024100,565,14215,0,0,0
1775024100,565,14211,1,1,1
1775024160,565,14223,73.06,74.385,75.64
1775024160,565,14221,14.24,16.02,18.03
1775024160,565,14215,0,0,0
1775024160,565,14211,1,1,1
1775024220,565,14223,75.78,76.1175,76.23
1775024220,565,14221,17.04,19.4775,20.29
1775024220,565,14215,0,0,0
1775024220,565,14211,1,1,1
1775024280,565,14223,62.99,67.3,75.92
1775024280,565,14221,22.14,22.6933,23.61
1775024280,565,14215,0,0,0
1775024280,565,14211,1,1,1
1775024340,565,14223,62.89,62.89,62.89
1775024340,565,14221,23.94,23.94,23.94
1775024340,565,14215,0,0,0
1775024340,565,14211,1,1,1
1775024400,565,14223,62.54,66.2967,73.64
1775024400,565,14221,12.85,13.45,13.76
1775024400,565,14215,0,0,0
1775024400,565,14211,1,1,1
1775024460,565,14223,62.64,72.265,73.64
1775024460,565,14221,13.4,13.715,13.76
1775024460,565,14215,0,0,0
1775024460,565,14211,1,1,1
1775024520,565,14223,63.2,67.78,72.36
1775024520,565,14221,12.47,13.44,15.57
1775024520,565,14215,0,0,0
1775024520,565,14211,1,1,1
1775024580,565,14223,72.36,72.39,72.4
1775024580,565,14221,12.47,12.71,12.79
1775024580,565,14215,0,0,0
1775024580,565,14211,1,1,1
1775024640,565,14223,71.83,72.0633,72.53
1775024640,565,14221,15.22,15.9967,17.55
1775024640,565,14215,0,0,0
1775024640,565,14211,1,1,1
1775024700,565,14223,63.2,67.79,72.28
1775024700,565,14221,12.59,13.3575,15.22
1775024700,565,14215,0,0,0
1775024700,565,14211,1,1,1
1775024760,565,14223,63.85,64.3267,64.82
1775024760,565,14221,11.98,12.9767,14.58
1775024760,565,14215,0,0,0
1775024760,565,14211,1,1,1
1775024820,565,14223,65.86,69.565,70.8
1775024820,565,14221,12.17,14.5625,15.36
1775024820,565,14215,0,0,0
1775024820,565,14211,1,1,1
1775024880,565,14223,66.25,68.295,70.18
1775024880,565,14221,14.18,15.62,16.8
